"","사고년도","사고유형구분","시도시군구명","사고지역위치명","발생건수","사상자수","사망자수","중상자수","경상자수","부상자수","위도","경도","시도"
"175",2012,"보행어린이","충청남도 논산시1","충청남도 논산시 강산동(논산중앙방방 부근)",3,3,0,1,2,0,36.19197654,127.09073207,"충청남도"
"176",2012,"보행어린이","충청남도 계룡시1","충청남도 계룡시 엄사면(성원아파트 부근)",3,3,0,1,2,0,36.28659687,127.2413711,"충청남도"
"177",2012,"보행어린이","충청남도 청양군1","충청남도 청양군 청양읍(읍내사거리 부근)",4,5,0,3,1,1,36.45253388,126.80338661,"충청남도"
"178",2012,"보행어린이","전라북도 전주시 완산구1","전라북도 전주시 완산구 서서학동(보람문구 부근)",3,3,0,1,2,0,35.80303507,127.15002196,"전라북도"
"179",2012,"보행어린이","전라북도 전주시 완산구2","전라북도 전주시 완산구 서신동(그린놀이방 부근)",4,4,0,0,4,0,35.83098853,127.11251363,"전라북도"
"180",2012,"보행어린이","전라북도 전주시 덕진구1","전라북도 전주시 덕진구 인후동1가(대게나라 부근)",5,5,0,2,3,0,35.82625352,127.16524465,"전라북도"
"181",2012,"보행어린이","전라북도 군산시1","전라북도 군산시 수송동(서울정형외과의원 부근)",4,5,0,2,3,0,35.97056645,126.7152231,"전라북도"
"182",2012,"보행어린이","전라북도 익산시1","전라북도 익산시 남중동(북부시장사거리 부근)",4,4,0,1,2,1,35.95329148,126.95906661,"전라북도"
"183",2012,"보행어린이","전라북도 익산시2","전라북도 익산시 부송동((우미아파트101동) 부근)",5,5,0,0,5,0,35.95808422,126.99281713,"전라북도"
"184",2012,"보행어린이","전라북도 익산시3","전라북도 익산시 영등동((성문교회) 부근)",5,6,0,3,3,0,35.95807653,126.97683241,"전라북도"
"185",2012,"보행어린이","전라북도 남원시1","전라북도 남원시 도통동(영진약국 부근)",3,5,0,0,5,0,35.41803015,127.39821051,"전라북도"
"186",2012,"보행어린이","전라북도 김제시1","전라북도 김제시 신풍동(남도갈비 부근)",3,3,0,1,2,0,35.8041786,126.89605055,"전라북도"
"187",2012,"보행어린이","전라북도 김제시2","전라북도 김제시 신풍동(터미널사거리 부근)",3,5,0,2,3,0,35.80184725,126.89070154,"전라북도"
"188",2012,"보행어린이","전라남도 목포시1","전라남도 목포시 연산동((국제열쇠) 부근)",3,3,0,1,1,1,34.81067706,126.3878909,"전라남도"
"189",2012,"보행어린이","전라남도 목포시2","전라남도 목포시 동명동((아라문구사) 부근)",3,3,0,3,0,0,34.80402708,126.40694989,"전라남도"
"190",2012,"보행어린이","전라남도 목포시3","전라남도 목포시 상동((하당새싹1길비파나무3길) 부근)",4,4,0,3,0,1,34.80625324,126.42039729,"전라남도"
"191",2012,"보행어린이","전라남도 여수시1","전라남도 여수시 여서동(부영아파트 부근)",3,3,0,0,3,0,34.74913965,127.70252049,"전라남도"
"192",2012,"보행어린이","전라남도 여수시2","전라남도 여수시 신기동(시전삼거리 부근)",3,3,0,0,3,0,34.76151232,127.67416689,"전라남도"
"193",2012,"보행어린이","전라남도 여수시3","전라남도 여수시 교동(LG 거명통신 부근)",3,3,0,1,1,1,34.74137644,127.73299632,"전라남도"
"194",2012,"보행어린이","전라남도 여수시4","전라남도 여수시 화장동(홍익예능유치원 부근)",4,4,0,1,2,1,34.77250391,127.64738357,"전라남도"
"195",2012,"보행어린이","전라남도 순천시1","전라남도 순천시 연향동(한소아과의원앞 부근)",3,3,0,0,3,0,34.94669042,127.52716065,"전라남도"
"196",2012,"보행어린이","전라남도 순천시2","전라남도 순천시 연향동(대우아파트 부근)",3,3,0,0,3,0,34.94803898,127.52014289,"전라남도"
"197",2012,"보행어린이","전라남도 순천시3","전라남도 순천시 해룡면(인삼당온누리약국사거리 부근)",5,6,0,4,2,0,34.94707541,127.53164263,"전라남도"
"198",2012,"보행어린이","전라남도 나주시1","전라남도 나주시 남내동(러브러브 부근)",4,5,0,1,4,0,35.03189147,126.7200036,"전라남도"
"199",2012,"보행어린이","전라남도 광양시1","전라남도 광양시 중동(성호2차 부근)",3,3,0,0,3,0,34.93214023,127.6929364,"전라남도"
"200",2012,"보행어린이","전라남도 광양시2","전라남도 광양시 중동(미가도 부근)",3,3,0,0,3,0,34.93762426,127.69192164,"전라남도"
"201",2012,"보행어린이","전라남도 광양시3","전라남도 광양시 중동(태영아파트 부근)",3,3,0,1,2,0,34.93477566,127.69599735,"전라남도"
"202",2012,"보행어린이","전라남도 화순군1","전라남도 화순군 화순읍(백설공주 부근)",3,3,0,0,2,1,35.06113978,126.99177628,"전라남도"
"203",2012,"보행어린이","경상북도 포항시 북구1","경상북도 포항시 북구 양덕동( )",3,3,0,1,1,1,36.08243431,129.40281241,"경상북도"
"204",2012,"보행어린이","경상북도 포항시 북구2","경상북도 포항시 북구 창포동(산여울서예원 부근)",3,3,0,2,1,0,36.06335048,129.36759062,"경상북도"
"205",2012,"보행어린이","경상북도 안동시1","경상북도 안동시 목성동(안동만물 부근)",3,3,0,2,1,0,36.56671121,128.72705199,"경상북도"
"206",2012,"보행어린이","경상북도 구미시1","경상북도 구미시 인의동(대현목재합판 부근)",3,3,0,1,2,0,36.11092145,128.42543502,"경상북도"
"207",2012,"보행어린이","경상북도 구미시2","경상북도 구미시 형곡동(풍림아파트 부근)",3,3,0,1,2,0,36.11121279,128.33532624,"경상북도"
"208",2012,"보행어린이","경상북도 구미시3","경상북도 구미시 도량동(휴먼시아4단지아파트 부근)",4,4,0,1,3,0,36.14112597,128.31691601,"경상북도"
"209",2012,"보행어린이","경상북도 구미시4","경상북도 구미시 인의동(인동네거리 부근)",4,4,0,2,2,0,36.10697535,128.42180669,"경상북도"
"210",2012,"보행어린이","경상북도 칠곡군1","경상북도 칠곡군 북삼읍(동성상가빌라 부근)",4,4,0,2,2,0,36.0694254,128.34992065,"경상북도"
"211",2012,"보행어린이","경상북도 예천군1","경상북도 예천군 풍양면(대구가구사 부근)",3,3,0,0,3,0,36.51096238,128.30029206,"경상북도"
"212",2012,"보행어린이","경상남도 창원시 성산구1","경상남도 창원시 성산구 상남동(진동삼거리 부근)",3,3,0,2,1,0,35.11549046,128.48782114,"경상남도"
"213",2012,"보행어린이","경상남도 통영시1","경상남도 통영시 봉평동(운하여관 부근)",3,3,0,3,0,0,34.83250239,128.4111864,"경상남도"
"214",2012,"보행어린이","경상남도 통영시2","경상남도 통영시 무전동(LG하이프라자 부근)",5,5,0,3,2,0,34.86022989,128.42515124,"경상남도"
"215",2012,"보행어린이","경상남도 사천시1","경상남도 사천시 사천읍(장미꽃마을 부근)",3,3,0,1,2,0,35.08281495,128.09159605,"경상남도"
"216",2012,"보행어린이","경상남도 김해시1","경상남도 김해시 장유면(삼문초교삼거리 부근)",3,4,0,0,4,0,35.1977017,128.80288,"경상남도"
"217",2012,"보행어린이","경상남도 김해시2","경상남도 김해시 삼방동(신어초등사거리 부근)",3,3,0,2,1,0,35.24453429,128.9124377,"경상남도"
"218",2012,"보행어린이","경상남도 김해시3","경상남도 김해시 어방동((다솜조명백화점앞교차로) 부근)",4,5,0,3,2,0,35.24308369,128.90368679,"경상남도"
"219",2012,"보행어린이","경상남도 김해시4","경상남도 김해시 장유면((농협앞교차로) 부근)",6,6,0,3,3,0,35.20115262,128.81184352,"경상남도"
"220",2012,"보행어린이","경상남도 거제시1","경상남도 거제시 장평동(장평시장 부근)",3,3,0,3,0,0,34.89320775,128.60953176,"경상남도"
"221",2012,"보행어린이","경상남도 거제시2","경상남도 거제시 장평동(문화당인쇄사 부근)",4,4,0,3,1,0,34.89139047,128.61545733,"경상남도"
"222",2012,"보행어린이","경상남도 거제시3","경상남도 거제시 옥포동(거제불교회관 부근)",5,6,0,2,4,0,34.89511721,128.69353358,"경상남도"
"223",2012,"보행어린이","경상남도 거제시4","경상남도 거제시 고현동(한아름유치원 부근)",5,5,0,3,2,0,34.89555333,128.62970198,"경상남도"
"224",2012,"보행어린이","경상남도 양산시1","경상남도 양산시 남부동(양산신도시3단지주공아파트 부근)",3,3,0,1,1,1,35.33675397,129.03231998,"경상남도"
"225",2012,"보행어린이","경상남도 양산시2","경상남도 양산시 남부동(삽량초등학교 부근)",3,3,0,2,1,0,35.33177153,129.02849624,"경상남도"
"226",2012,"보행어린이","제주특별자치도 제주시1","제주특별자치도 제주시 삼도일동(에이스 아트빌 부근)",3,3,0,1,2,0,33.50185481,126.51700259,"제주"
"227",2012,"보행어린이","제주특별자치도 제주시2","제주특별자치도 제주시 도남동(도남초등학교 부근)",3,3,0,2,1,0,33.49381508,126.52560456,"제주"
"228",2012,"보행어린이","제주특별자치도 제주시3","제주특별자치도 제주시 노형동(쑥쑥어린이집 부근)",4,4,0,0,2,2,33.48739559,126.47676659,"제주"
"229",2012,"보행어린이","제주특별자치도 제주시4","제주특별자치도 제주시 건입동(제주동초등학교 부근)",6,6,0,0,5,1,33.51438623,126.53364558,"제주"
"230",2012,"보행어린이","제주특별자치도 제주시5","제주특별자치도 제주시 이도이동(산지3교 부근)",6,7,0,0,7,0,33.4961922,126.54080978,"제주"
"231",2012,"보행어린이","제주특별자치도 제주시6","제주특별자치도 제주시 이도이동(법원사거리 부근)",6,6,0,1,4,1,33.49368979,126.53686014,"제주"
"232",2012,"보행어린이","제주특별자치도 제주시7","제주특별자치도 제주시 일도이동(소정서예학원 부근)",6,6,0,1,5,0,33.50002265,126.5480713,"제주"
"233",2012,"보행어린이","제주특별자치도 서귀포시1","제주특별자치도 서귀포시 서귀동((김약국) 부근)",4,4,0,1,2,1,33.24844162,126.56338504,"제주"
"234",2012,"보행노인","서울특별시 종로구1","서울특별시 종로구 교북동(독립문_의주로_진출_1 부근)",3,3,0,3,0,0,37.57193743,126.96063004,"서울"
"235",2012,"보행노인","서울특별시 종로구2","서울특별시 종로구 충신동(이화사거리 부근)",5,5,0,5,0,0,37.57610432,127.00440252,"서울"
"236",2012,"보행노인","서울특별시 종로구3","서울특별시 종로구 장사동(종묘공원 부근)",6,6,0,4,1,1,37.57070618,126.99364665,"서울"
"237",2012,"보행노인","서울특별시 종로구4","서울특별시 종로구 창신동(동묘앞역_다산로_진입 부근)",6,6,1,5,0,0,37.57235887,127.01685559,"서울"
"238",2012,"보행노인","서울특별시 중구1","서울특별시 중구 인현동1가(대림상가앞 부근)",3,3,0,1,2,0,37.56637998,126.99534151,"서울"
"239",2012,"보행노인","서울특별시 중구2","서울특별시 중구 의주로1가(청암빌딩 부근)",4,4,0,3,1,0,37.55812583,126.9714998,"서울"
"240",2012,"보행노인","서울특별시 중구3","서울특별시 중구 신당동(약수역_다산로_진출_1 부근)",8,8,1,3,3,1,37.55407588,127.01053876,"서울"
"241",2012,"보행노인","서울특별시 용산구1","서울특별시 용산구 한강로2가(철도건설본부 부근)",3,3,0,2,0,1,37.52917496,126.96681468,"서울"
"242",2012,"보행노인","서울특별시 용산구2","서울특별시 용산구 한남동(순천향병원 부근)",3,3,0,2,1,0,37.5334617,127.00447592,"서울"
"243",2012,"보행노인","서울특별시 용산구3","서울특별시 용산구 이태원동(그랜드하얏트서울호텔 부근)",3,3,0,3,0,0,37.54118464,126.99618565,"서울"
"244",2012,"보행노인","서울특별시 성동구1","서울특별시 성동구 행당동(무학여고앞 부근)",3,3,0,2,1,0,37.55834907,127.03260721,"서울"
"245",2012,"보행노인","서울특별시 성동구2","서울특별시 성동구 도선동(왕십리역_왕십리길_진입_1 부근)",4,4,0,4,0,0,37.56157085,127.03513281,"서울"
"246",2012,"보행노인","서울특별시 광진구1","서울특별시 광진구 구의동(자양사거리_구의로_진출_1 부근)",4,4,1,3,0,0,37.53750213,127.085717,"서울"
"247",2012,"보행노인","서울특별시 광진구2","서울특별시 광진구 구의동(구의사거리 부근)",5,5,0,4,1,0,37.54550866,127.0872497,"서울"
"248",2012,"보행노인","서울특별시 동대문구1","서울특별시 동대문구 답십리동(답십리사거리 부근)",4,5,0,1,4,0,37.5718314,127.05740405,"서울"
"249",2012,"보행노인","서울특별시 동대문구2","서울특별시 동대문구 제기동(식당재료유통할인 부근)",4,4,0,3,1,0,37.5827785,127.03997955,"서울"
"250",2012,"보행노인","서울특별시 동대문구3","서울특별시 동대문구 회기동(회기역앞_회기로_진출_1 부근)",4,5,0,3,2,0,37.58994844,127.05437801,"서울"
"251",2012,"보행노인","서울특별시 동대문구4","서울특별시 동대문구 신설동(신설동역_난정로_진입_1 부근)",4,4,0,4,0,0,37.57507394,127.02296548,"서울"
"252",2012,"보행노인","서울특별시 동대문구5","서울특별시 동대문구 제기동(홍파초교후문 부근)",4,5,0,4,1,0,37.58632729,127.04045145,"서울"
"253",2012,"보행노인","서울특별시 동대문구6","서울특별시 동대문구 휘경동(위생병원앞 부근)",4,5,1,3,1,0,37.59017101,127.06235214,"서울"
"254",2012,"보행노인","서울특별시 동대문구7","서울특별시 동대문구 용두동(용두 치안센터 부근)",6,6,1,4,1,0,37.57808582,127.03372671,"서울"
"255",2012,"보행노인","서울특별시 동대문구8","서울특별시 동대문구 청량리동(청량리역_일반국도6호선_진입_1 부근)",16,16,0,10,5,1,37.57989479,127.04410259,"서울"
"256",2012,"보행노인","서울특별시 중랑구1","서울특별시 중랑구 면목동(면목역 부근)",3,3,0,2,1,0,37.58902446,127.08742814,"서울"
"257",2012,"보행노인","서울특별시 중랑구2","서울특별시 중랑구 상봉동(한일써너스빌리젠시2 부근)",3,3,1,1,1,0,37.59846342,127.09396608,"서울"
"258",2012,"보행노인","서울특별시 중랑구3","서울특별시 중랑구 신내동(중랑구청사거리 부근)",4,4,0,2,2,0,37.60681972,127.09477482,"서울"
"259",2012,"보행노인","서울특별시 중랑구4","서울특별시 중랑구 면목동(동원사거리 부근)",4,4,1,2,1,0,37.58947984,127.09289645,"서울"
"260",2012,"보행노인","서울특별시 중랑구5","서울특별시 중랑구 중화동(대원메디컬빌딩 부근)",5,5,0,2,2,1,37.6015389,127.07814442,"서울"
"261",2012,"보행노인","서울특별시 중랑구6","서울특별시 중랑구 상봉동(우리은행중랑교지점 부근)",5,6,1,3,2,0,37.59381421,127.07575334,"서울"
"262",2012,"보행노인","서울특별시 중랑구7","서울특별시 중랑구 망우동(원동빌딩 부근)",6,6,0,4,2,0,37.5994224,127.09871598,"서울"
"263",2012,"보행노인","서울특별시 성북구1","서울특별시 성북구 동소문동7가(흥천사입구 부근)",3,3,0,1,2,0,37.59599144,127.01540097,"서울"
"264",2012,"보행노인","서울특별시 성북구2","서울특별시 성북구 석관동(석관동제일은행 부근)",3,3,0,3,0,0,37.60633553,127.06138801,"서울"
